drug_dose,bacteria_strain,bluelight_bluelight,bluelight_poststim,bluelight_prestim,camera_serial,cave_humidity_percent,cave_temp_oC,cave_time,comments,date_bleached_yyyymmdd,date_plates_poured_yyyymmdd,date_refed_yyyymmdd,date_yyyymmdd,days_in_diapause,destination_slot,destination_well,drug_code,drug_type,end_column,end_row,end_well,featuresN_filename,file_id_bluelight,file_id_poststim,file_id_prestim,imaging_plate_column,imaging_plate_drug_concentration,imaging_plate_drug_concentration_units,imaging_plate_id,imaging_plate_row,imaging_run_number,imgstore_name_bluelight,imgstore_name_poststim,imgstore_name_prestim,instrument_name,is_bad_well_day,is_bad_well_from_gui,is_bad_well_robot,is_good_well,library_plate_number,media_type,middle_wormsorter_time,n_skeletons_bluelight,n_skeletons_poststim,n_skeletons_prestim,number_worms_per_well,recording_time,robot_run_number,robot_runlog_filename,robot_runlog_id,shuffled_plate_id,source_plate_column,source_plate_id_day,source_plate_id_robot,source_plate_name,source_plate_number,source_robotslot,source_well,start_column,start_row,start_well,volume,well_name,worm_strain,wormsorter_end_time,wormsorter_start_time,MOA_general,MOA_specific,MOA_group
0.0,OP50,bluelight,poststim,prestim,22956832.0,,,14:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run2_prestim_20200212_143931.22956832/metadata_featuresN.hdf5,3814.0,3844.0,3874.0,10.0,0.0,na,L02_sh02_02,H,2.0,20200212/syngenta_run2_bluelight_20200212_144437.22956832,20200212/syngenta_run2_poststim_20200212_145042.22956832,20200212/syngenta_run2_prestim_20200212_143931.22956832,Hydra01,False,False,False,1.0,2.0,LPNGM,10:40,6023.0,3645.0,4926.0,3.0,14:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,EG4725,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956832.0,,,15:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run4_prestim_20200212_153914.22956832/metadata_featuresN.hdf5,3988.0,4012.0,4036.0,10.0,0.0,na,L02_sh02_04,H,4.0,20200212/syngenta_run4_bluelight_20200212_154420.22956832,20200212/syngenta_run4_poststim_20200212_155025.22956832,20200212/syngenta_run4_prestim_20200212_153914.22956832,Hydra01,False,False,False,1.0,2.0,LPNGM,11:40,12314.0,14342.0,10506.0,3.0,15:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,MY16,11:50,11:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956806.0,,,16:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run6_prestim_20200212_163852.22956806/metadata_featuresN.hdf5,4145.0,4175.0,4205.0,10.0,0.0,na,L02_sh02_06,H,6.0,20200212/syngenta_run6_bluelight_20200212_164358.22956806,20200212/syngenta_run6_poststim_20200212_165003.22956806,20200212/syngenta_run6_prestim_20200212_163852.22956806,Hydra02,False,False,False,1.0,2.0,LPNGM,12:40,20276.0,6856.0,12534.0,3.0,16:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,N2,12:50,12:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956840.0,,,18:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run10_prestim_20200212_184038.22956840/metadata_featuresN.hdf5,3424.0,3454.0,3484.0,10.0,0.0,na,L02_sh02_10,H,10.0,20200212/syngenta_run10_bluelight_20200212_184544.22956840,20200212/syngenta_run10_poststim_20200212_185149.22956840,20200212/syngenta_run10_prestim_20200212_184038.22956840,Hydra03,False,False,False,1.0,2.0,LPNGM,14:40,16966.0,13381.0,21159.0,3.0,18:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,MY23,14:50,14:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956811.0,,,14:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run2_prestim_20200212_143818.22956811/metadata_featuresN.hdf5,3798.0,3828.0,3858.0,8.0,0.0,na,L02_sh03_02,H,2.0,20200212/syngenta_run2_bluelight_20200212_144324.22956811,20200212/syngenta_run2_poststim_20200212_144929.22956811,20200212/syngenta_run2_prestim_20200212_143818.22956811,Hydra04,False,False,False,1.0,2.0,LPNGM,10:40,6945.0,6817.0,6014.0,3.0,14:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,EG4725,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22436248.0,,,15:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run4_prestim_20200212_154256.22436248/metadata_featuresN.hdf5,3995.0,4019.0,4043.0,8.0,0.0,na,L02_sh03_04,H,4.0,20200212/syngenta_run4_bluelight_20200212_154802.22436248,20200212/syngenta_run4_poststim_20200212_155407.22436248,20200212/syngenta_run4_prestim_20200212_154256.22436248,Hydra05,False,False,False,1.0,2.0,LPNGM,11:40,9171.0,7965.0,4039.0,3.0,15:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,MY16,11:50,11:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22436248.0,,,16:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run6_prestim_20200212_164300.22436248/metadata_featuresN.hdf5,4163.0,4193.0,4223.0,8.0,0.0,na,L02_sh03_06,H,6.0,20200212/syngenta_run6_bluelight_20200212_164806.22436248,20200212/syngenta_run6_poststim_20200212_165411.22436248,20200212/syngenta_run6_prestim_20200212_164300.22436248,Hydra05,False,False,False,1.0,2.0,LPNGM,12:40,12959.0,8943.0,8104.0,3.0,16:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,N2,12:50,12:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956805.0,,,17:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run9_prestim_20200212_180910.22956805/metadata_featuresN.hdf5,4421.0,4451.0,4481.0,8.0,0.0,na,L02_sh03_09,H,9.0,20200212/syngenta_run9_bluelight_20200212_181416.22956805,20200212/syngenta_run9_poststim_20200212_182021.22956805,20200212/syngenta_run9_prestim_20200212_180910.22956805,Hydra01,False,False,False,1.0,2.0,LPNGM,14:10,3880.0,5374.0,2509.0,3.0,18:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,ED3017,14:20,14:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956805.0,,,18:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run11_prestim_20200212_190920.22956805/metadata_featuresN.hdf5,3503.0,3533.0,3563.0,8.0,0.0,na,L02_sh03_11,H,11.0,20200212/syngenta_run11_bluelight_20200212_191426.22956805,20200212/syngenta_run11_poststim_20200212_192031.22956805,20200212/syngenta_run11_prestim_20200212_190920.22956805,Hydra01,False,False,False,1.0,2.0,LPNGM,15:10,16253.0,13027.0,16603.0,3.0,19:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,MY23,15:20,15:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956840.0,,,13:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run1_prestim_20200212_141128.22956840/metadata_featuresN.hdf5,3730.0,3760.0,3790.0,10.0,0.0,na,L03_sh01_01,H,1.0,20200212/syngenta_run1_bluelight_20200212_141634.22956840,20200212/syngenta_run1_poststim_20200212_142239.22956840,20200212/syngenta_run1_prestim_20200212_141128.22956840,Hydra03,False,False,False,1.0,3.0,LPNGM,10:10,13262.0,8145.0,14363.0,3.0,14:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L03_sh01,10.0,L03_sh01,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H10,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956809.0,,,14:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run3_prestim_20200212_150759.22956809/metadata_featuresN.hdf5,3887.0,3917.0,3947.0,10.0,0.0,na,L03_sh01_03,H,3.0,20200212/syngenta_run3_bluelight_20200212_151305.22956809,20200212/syngenta_run3_poststim_20200212_151910.22956809,20200212/syngenta_run3_prestim_20200212_150759.22956809,Hydra04,False,False,False,1.0,3.0,LPNGM,11:10,18206.0,20120.0,16839.0,3.0,15:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L03_sh01,10.0,L03_sh01,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H10,MY16,11:20,11:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956809.0,,,15:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run5_prestim_20200212_160743.22956809/metadata_featuresN.hdf5,4049.0,4079.0,4109.0,10.0,0.0,na,L03_sh01_05,H,5.0,20200212/syngenta_run5_bluelight_20200212_161249.22956809,20200212/syngenta_run5_poststim_20200212_161854.22956809,20200212/syngenta_run5_prestim_20200212_160743.22956809,Hydra04,False,False,False,1.0,3.0,LPNGM,12:10,19434.0,6901.0,14129.0,3.0,16:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L03_sh01,10.0,L03_sh01,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H10,N2,12:20,12:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22594548.0,,,16:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run7_prestim_20200212_171307.22594548/metadata_featuresN.hdf5,4256.0,4286.0,4316.0,10.0,0.0,na,L03_sh01_07,H,7.0,20200212/syngenta_run7_bluelight_20200212_171813.22594548,20200212/syngenta_run7_poststim_20200212_172418.22594548,20200212/syngenta_run7_prestim_20200212_171307.22594548,Hydra05,False,False,False,1.0,3.0,LPNGM,13:10,10975.0,7439.0,7439.0,3.0,17:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L03_sh01,10.0,L03_sh01,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H10,ED3017,13:20,13:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956837.0,,,14:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run2_prestim_20200212_143908.22956837/metadata_featuresN.hdf5,3807.0,3837.0,3867.0,4.0,0.0,na,L03_sh02_02,H,2.0,20200212/syngenta_run2_bluelight_20200212_144414.22956837,20200212/syngenta_run2_poststim_20200212_145019.22956837,20200212/syngenta_run2_prestim_20200212_143908.22956837,Hydra02,False,False,False,1.0,3.0,LPNGM,10:40,5615.0,7264.0,9736.0,3.0,14:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L03_sh02,10.0,L03_sh02,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H4,EG4725,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956833.0,,,16:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run6_prestim_20200212_164019.22956833/metadata_featuresN.hdf5,4161.0,4191.0,4221.0,4.0,0.0,na,L03_sh02_06,H,6.0,20200212/syngenta_run6_bluelight_20200212_164525.22956833,20200212/syngenta_run6_poststim_20200212_165130.22956833,20200212/syngenta_run6_prestim_20200212_164019.22956833,Hydra03,False,False,False,1.0,3.0,LPNGM,12:40,20345.0,19456.0,13548.0,3.0,16:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L03_sh02,10.0,L03_sh02,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H4,N2,12:50,12:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956833.0,,,17:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run8_prestim_20200212_174002.22956833/metadata_featuresN.hdf5,4341.0,4371.0,4401.0,4.0,0.0,na,L03_sh02_08,H,8.0,20200212/syngenta_run8_bluelight_20200212_174508.22956833,20200212/syngenta_run8_poststim_20200212_175113.22956833,20200212/syngenta_run8_prestim_20200212_174002.22956833,Hydra03,False,False,False,1.0,3.0,LPNGM,13:40,8837.0,8628.0,3655.0,3.0,17:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L03_sh02,10.0,L03_sh02,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H4,ED3017,13:50,13:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956834.0,,,18:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run10_prestim_20200212_183821.22956834/metadata_featuresN.hdf5,3406.0,3436.0,3466.0,4.0,0.0,na,L03_sh02_10,H,10.0,20200212/syngenta_run10_bluelight_20200212_184327.22956834,20200212/syngenta_run10_poststim_20200212_184932.22956834,20200212/syngenta_run10_prestim_20200212_183821.22956834,Hydra04,False,False,False,1.0,3.0,LPNGM,14:40,9312.0,8490.0,9379.0,3.0,18:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L03_sh02,10.0,L03_sh02,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H4,MY23,14:50,14:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956834.0,,,19:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run12_prestim_20200212_193756.22956834/metadata_featuresN.hdf5,3586.0,3616.0,3646.0,4.0,0.0,na,L03_sh02_12,H,12.0,20200212/syngenta_run12_bluelight_20200212_194302.22956834,20200212/syngenta_run12_poststim_20200212_194907.22956834,20200212/syngenta_run12_prestim_20200212_193756.22956834,Hydra04,False,False,False,1.0,3.0,LPNGM,15:40,7421.0,6957.0,7268.0,3.0,19:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L03_sh02,10.0,L03_sh02,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H4,JU775,15:50,15:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22594547.0,,,14:10,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H3,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run2_prestim_20200212_144316.22594547/metadata_featuresN.hdf5,3823.0,3853.0,3883.0,3.0,0.0,na,L03_sh03_02,H,2.0,20200212/syngenta_run2_bluelight_20200212_144822.22594547,20200212/syngenta_run2_poststim_20200212_145427.22594547,20200212/syngenta_run2_prestim_20200212_144316.22594547,Hydra05,False,False,False,1.0,3.0,LPNGM,10:40,9997.0,4570.0,5507.0,3.0,14:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L03_sh03,10.0,L03_sh03,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H3,EG4725,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956816.0,,,15:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H3,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run5_prestim_20200212_160856.22956816/metadata_featuresN.hdf5,4064.0,4094.0,4124.0,3.0,0.0,na,L03_sh03_05,H,5.0,20200212/syngenta_run5_bluelight_20200212_161402.22956816,20200212/syngenta_run5_poststim_20200212_162007.22956816,20200212/syngenta_run5_prestim_20200212_160856.22956816,Hydra01,False,False,False,1.0,3.0,LPNGM,12:10,13700.0,14523.0,14225.0,3.0,16:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L03_sh03,10.0,L03_sh03,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H3,N2,12:20,12:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956816.0,,,16:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H3,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run7_prestim_20200212_170922.22956816/metadata_featuresN.hdf5,4244.0,4274.0,4304.0,3.0,0.0,na,L03_sh03_07,H,7.0,20200212/syngenta_run7_bluelight_20200212_171428.22956816,20200212/syngenta_run7_poststim_20200212_172033.22956816,20200212/syngenta_run7_prestim_20200212_170922.22956816,Hydra01,False,False,False,1.0,3.0,LPNGM,13:10,8627.0,7491.0,5614.0,3.0,17:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L03_sh03,10.0,L03_sh03,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H3,N2,13:20,13:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956837.0,,,17:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,5.0,H3,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run9_prestim_20200212_180847.22956837/metadata_featuresN.hdf5,4419.0,4449.0,4479.0,3.0,0.0,na,L03_sh03_09,H,9.0,20200212/syngenta_run9_bluelight_20200212_181353.22956837,20200212/syngenta_run9_poststim_20200212_181958.22956837,20200212/syngenta_run9_prestim_20200212_180847.22956837,Hydra02,False,False,False,1.0,3.0,LPNGM,14:10,8937.0,7502.0,7397.0,3.0,18:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L03_sh03,10.0,L03_sh03,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H3,ED3017,14:20,14:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956831.0,,,13:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,2.0,D12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run1_prestim_20200212_140910.22956831/metadata_featuresN.hdf5,3711.0,3741.0,3771.0,12.0,0.0,na,L04_sh01sh02_01,D,1.0,20200212/syngenta_run1_bluelight_20200212_141416.22956831,20200212/syngenta_run1_poststim_20200212_142021.22956831,20200212/syngenta_run1_prestim_20200212_140910.22956831,Hydra04,False,False,False,1.0,4.0,LPNGM,10:10,8765.0,8618.0,4052.0,3.0,14:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D12,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956834.0,,,13:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,2.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run1_prestim_20200212_140910.22956834/metadata_featuresN.hdf5,3712.0,3742.0,3772.0,4.0,0.0,na,L04_sh01sh02_01,H,1.0,20200212/syngenta_run1_bluelight_20200212_141416.22956834,20200212/syngenta_run1_poststim_20200212_142021.22956834,20200212/syngenta_run1_prestim_20200212_140910.22956834,Hydra04,False,False,False,1.0,4.0,LPNGM,10:10,6578.0,8259.0,7842.0,3.0,14:10,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,H4,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22594549.0,,,15:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,2.0,D12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run5_prestim_20200212_161242.22594549/metadata_featuresN.hdf5,4077.0,4107.0,4137.0,12.0,0.0,na,L04_sh01sh02_05,D,5.0,20200212/syngenta_run5_bluelight_20200212_161748.22594549,20200212/syngenta_run5_poststim_20200212_162353.22594549,20200212/syngenta_run5_prestim_20200212_161242.22594549,Hydra05,False,False,False,1.0,4.0,LPNGM,12:10,19140.0,21377.0,16229.0,3.0,16:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D12,N2,12:20,12:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22594547.0,,,15:40,,20200207.0,20200206.0,20200209.0,20200212.0,2.0,2.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200212/syngenta_run5_prestim_20200212_161242.22594547/metadata_featuresN.hdf5,4075.0,4105.0,4135.0,4.0,0.0,na,L04_sh01sh02_05,H,5.0,20200212/syngenta_run5_bluelight_20200212_161748.22594547,20200212/syngenta_run5_poststim_20200212_162353.22594547,20200212/syngenta_run5_prestim_20200212_161242.22594547,Hydra05,False,False,False,1.0,4.0,LPNGM,12:10,9164.0,7379.0,13394.0,3.0,16:10,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,H4,N2,12:20,12:00,NoCompound,,-1
